FID,sky,tree,road,grass,person,earth,wall,fence,building,plant,car,signboard,awning,streetlight,sidewalk,ashcan,water,mountain,van,bicycle,bridge,railing,column,chair,minibike,fountain,sculpture,pier,booth,ceiling,lake,windowpane,skyscraper,lamp,sofa,bulletin board,desk,glass
zzy-222@63c-4yw-hdv_0_15357,0.377021,0.107637,0.131836,0.137815,0.0,0.0,0.0,0.028384,0.0377,0.0,0.0,0.0,0.0,0.002876,0.121904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63c-4yw-hdv_180_15357,0.290034,0.170076,0.199099,0.095596,0.0,0.003674,0.001462,0.001638,0.018188,0.010815,0.137825,0.000413,0.0,0.001499,0.037534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63c-4yw-hdv_270_15357,0.292224,0.050813,0.231528,0.008599,0.0,0.000298,0.000532,0.000195,0.202625,0.025479,0.089771,0.0,0.0,0.0003,0.062832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63c-4yw-hdv_90_15357,0.468813,0.052104,0.004949,0.124524,0.0,0.266201,0.0,0.004963,0.005457,7.1e-05,6.1e-05,0.0,0.0,0.0005,0.0,0.0,0.008601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63c-5gn-nh5_0_26354,0.07644,0.398335,0.423135,0.085676,0.0,0.013848,0.0,0.0,0.0,0.0,0.000933,0.001628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63c-5gn-nh5_180_26354,0.134851,0.371492,0.208579,0.283418,0.0,0.0,0.0,0.0,0.0,0.0,0.001504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63c-5gn-nh5_270_26354,0.268718,0.192026,0.344065,0.125239,0.0,0.030754,0.0,0.0,0.033733,0.0,0.0,0.001414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63c-5gn-nh5_90_26354,0.014692,0.414426,0.03793,0.245349,0.0,0.108911,0.0,0.0,0.0,0.169414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63c-5xs-7wk_0_26508,0.257078,0.20969,0.292893,0.174407,0.0,0.000227,0.0,0.0,0.018706,0.0,0.003401,0.0,0.0,3.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63c-5xs-7wk_180_26508,0.154512,0.378196,0.278982,0.133398,0.0,0.04437,0.0,0.0,0.00437,0.0,0.002639,0.000305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63c-5xs-7wk_270_26508,0.06231,0.467441,0.230964,0.215049,0.0,0.0,0.007637,0.0,0.0,0.006433,0.000217,8.5e-05,0.0,0.0,0.009783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63c-5xs-7wk_90_26508,0.061121,0.411067,0.0,0.112712,0.0,0.196611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63c-6q8-rx5_0_15301,0.355769,0.016338,0.250786,0.066538,0.0,0.0,0.0,0.0,0.170525,0.0,0.003848,0.0,0.0,0.000232,0.121167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63c-6q8-rx5_180_15301,0.44689,0.066099,0.3103,0.074822,0.0,0.000364,0.0,0.013423,0.02708,0.000481,0.027849,0.0,0.0,0.001704,0.000195,0.0,0.0,0.005269,0.0,0.0,0.001047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63c-6q8-rx5_270_15301,0.3245,0.008235,0.169248,0.085735,0.0,0.064417,0.000576,0.0,0.243672,0.0,2.9e-05,0.0,0.0,0.0,0.021406,0.002637,0.0,5.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63c-6q8-rx5_90_15301,0.274294,0.03355,0.135757,0.213042,0.0,0.012703,0.008315,0.000349,0.298389,0.00074,0.0,0.0,0.0,0.0,0.009548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63c-fn6-66k_0_22844,0.456912,0.038538,0.397837,0.034526,0.0,2.7e-05,0.0,0.0,0.04938,0.0,0.001716,5e-06,0.0,0.000208,0.003335,0.0,0.0,0.001057,0.00623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63c-fn6-66k_180_22844,0.358899,0.106443,0.413921,0.078606,0.0,0.005623,0.0,0.0,0.001548,0.002703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63c-fn6-66k_270_22844,0.437283,0.056938,0.438586,0.028701,5.1e-05,5.4e-05,2e-06,5e-06,0.015994,0.003464,0.014631,0.000845,0.0,0.000693,0.000522,0.0,0.0,0.0,0.00127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63c-fn6-66k_90_22844,0.381555,0.037959,0.407229,0.06885,0.0,0.0,0.0,0.0,0.092664,0.0,0.00019,0.004131,0.0,0.000476,2.2e-05,0.0,0.0,0.006924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63d-3xx-3yv_0_15632,0.374934,0.122576,0.358372,0.112122,0.000825,0.006221,0.017563,0.0,0.0,0.007297,0.0,9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63d-3xx-3yv_180_15632,0.397637,0.082581,0.413191,0.085396,0.0,0.0005,0.0,0.0,0.001118,0.0,0.001616,0.000913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63d-3xx-3yv_270_15632,0.361201,0.151836,0.424106,0.00991,0.0,0.009304,0.01769,0.0,0.001799,0.019158,0.001526,0.001987,0.0,0.0,0.001482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63d-3xx-3yv_90_15632,0.290491,0.235664,0.278159,0.191084,0.0,0.0,0.0,0.000181,0.002603,0.0,0.0,0.001741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63d-4yy-6ff_0_15696,0.313743,0.021497,0.033037,0.052927,0.0,0.085322,0.0,0.0,0.288674,0.0,0.0,0.013179,0.0,0.0,0.045205,0.0,0.000342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63d-4yy-6ff_180_15696,0.287024,0.106189,0.322358,0.047656,0.0,2.4e-05,3.4e-05,0.003706,0.155193,0.020273,0.037874,0.0,0.0,0.0,0.009902,0.0,0.0,0.0,0.001992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63d-4yy-6ff_270_15696,0.415527,0.04696,0.41396,0.012861,0.0,0.0,0.0,0.0,0.085144,0.00354,0.0021,0.001614,0.0,0.00208,0.009031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63d-4yy-6ff_90_15696,0.313472,0.178257,0.409775,0.051094,0.0,0.0,0.0,0.013264,0.016929,0.002771,0.000168,0.0,0.0,0.001128,4.2e-05,0.000239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63d-5rq-fpv_0_15009,0.067214,0.364988,0.222537,0.071812,0.0,0.002515,0.005325,0.027715,0.0,0.003586,0.158225,0.00031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63d-5rq-fpv_180_15009,0.073765,0.687361,0.128652,0.0,0.0,0.017205,0.0,0.067385,0.0,0.017302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63d-5rq-fpv_270_15009,0.02552,0.592515,0.289485,0.005918,0.0,0.0,0.010745,0.038049,0.0,0.036316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63d-5rq-fpv_90_15009,0.107253,0.417827,0.249292,0.020029,0.0,0.034707,0.003674,0.006309,0.0,0.055415,0.104451,0.0,0.0,0.0,0.000659,0.000203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63d-6wx-2zf_0_15217,0.114136,0.348276,0.0,0.0,0.0,0.519197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63d-6wx-2zf_180_15217,0.455344,0.021895,0.220432,0.0,0.000654,0.209548,0.0,0.00584,0.000264,0.0,0.027451,0.0,0.0,0.0,0.0,0.0,0.045779,0.0,0.0,0.0,0.008789,8.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63d-6wx-2zf_270_15217,0.14823,0.318105,0.043052,0.0,0.0,0.423555,0.0,0.0,0.0,0.0,0.003381,0.0,0.0,0.0,0.0,0.0,0.0,0.000293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63d-6wx-2zf_90_15217,0.461265,0.03783,0.016885,0.0,0.0,0.426453,0.0,0.000723,0.0,0.0,0.003286,0.0,0.0,0.0,0.0,0.0,0.039106,0.0,0.000422,0.0,0.0,0.003384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63d-6z7-m49_0_15122,0.430771,0.056831,0.409363,0.003408,0.000652,0.004155,0.005505,0.040857,0.021174,0.0,0.01,0.0,6.1e-05,0.0,0.014553,0.0,0.0,0.0,0.0,0.0,0.002366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63d-6z7-m49_180_15122,0.433154,0.069363,0.431587,0.030625,0.0,0.0,0.0,0.002766,0.000991,9.5e-05,0.001777,0.002566,0.0,0.001614,0.025461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63d-6z7-m49_270_15122,0.42614,0.048809,0.466462,0.048982,0.0,0.0,0.004092,0.000869,0.001426,0.002129,0.000254,0.0,0.0,0.000374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63d-6z7-m49_90_15122,0.403835,0.065842,0.399893,0.002854,0.0,0.0,0.0,0.004207,0.074214,0.0,0.042498,0.0,0.0,0.000964,0.0049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63d-6zk-hh5_0_15222,0.160486,0.015029,0.277947,0.0,0.0,0.0,0.040801,0.0,0.272842,0.000356,0.0829,0.000479,0.000938,0.0,0.000237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63d-6zk-hh5_180_15222,0.406978,0.038423,0.339429,0.0,0.0,0.003296,0.0,0.030137,0.059839,0.0,0.097139,0.0,0.0,0.0,0.000193,0.0,0.0,0.000247,0.0,0.0,0.000481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63d-6zk-hh5_270_15222,0.403123,0.002939,0.260598,0.0,0.0,1e-05,0.0,0.042949,0.108521,0.000876,0.140312,0.0,0.0,0.000139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63d-6zk-hh5_90_15222,0.164348,0.073936,0.181167,0.0,0.0,0.0,0.008799,0.0,0.333252,0.00158,0.112119,0.0,0.0,0.0,0.005725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63d-8hx-m6k_0_15905,0.288474,0.193953,0.294551,0.15563,2.7e-05,0.0,7.8e-05,0.007805,0.001785,0.0,0.020278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63d-8hx-m6k_180_15905,0.360432,0.076943,0.389482,0.066062,0.0,0.000427,0.0,0.068997,0.028823,0.006726,0.0,0.0,0.0,0.000793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63d-8hx-m6k_270_15905,0.253865,0.169358,0.0,0.454475,0.0,0.0,0.0,0.035645,0.000215,0.017107,0.0,0.013794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63d-8hx-m6k_90_15905,0.389893,0.106072,7.1e-05,0.089629,0.000352,0.262439,0.0,0.119189,0.005,0.0,0.002231,0.0,0.0,0.00033,0.0,0.0,0.0,0.001914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63d-qv9-m6k_0_44690,0.321479,0.201726,0.344155,0.098884,0.0,0.0,0.004521,1.7e-05,0.000786,0.001526,0.0,0.0,0.0,0.0,0.0,0.000254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63d-qv9-m6k_180_44690,0.365032,0.12967,0.394817,0.083879,0.0,0.0,0.0,0.0,0.002498,0.010801,0.0,0.004961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63d-qv9-m6k_270_44690,0.17959,0.392378,0.0,0.175752,0.0,0.0,0.001558,0.012295,0.006628,0.0,0.0,0.0,0.0,0.002312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63d-qv9-m6k_90_44690,0.334453,0.116379,0.342273,0.131296,0.0,0.0,0.0,0.0,0.016055,0.035996,0.0,0.0,0.0,8.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63d-vj9-5zz_0_44265,0.09175,0.477715,0.321052,0.107266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63d-vj9-5zz_180_44265,0.167266,0.392957,0.294099,0.126606,0.0,0.0,0.0,6.3e-05,0.002598,0.009587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63d-vj9-5zz_270_44265,0.18491,0.362769,0.277454,0.081414,0.0,0.003462,0.0,0.000718,0.0,0.007461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63d-vj9-5zz_90_44265,0.00748,0.706558,0.000398,0.08499,0.0,0.200547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63d-vrm-s89_0_44721,0.402971,0.071985,0.277466,0.177319,0.0,0.0,0.0,0.015264,0.038457,0.005325,0.000266,0.001028,0.0,0.00156,0.001077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63d-vrm-s89_180_44721,0.37613,0.074504,0.286777,0.167031,0.0,0.0,0.0,0.008696,0.080032,0.0,0.000818,0.0,0.0,0.002788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63d-vrm-s89_270_44721,0.359902,0.153149,0.0,0.423052,0.0,0.0,1.2e-05,0.055103,0.007727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63d-vrm-s89_90_44721,0.329814,0.041028,0.297834,0.101401,0.0,0.003389,0.0,0.0,0.205181,0.000295,0.000188,0.0,0.0,0.0,0.002356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63f-79y-w8v_0_24528,0.00011,0.895815,0.001948,0.001794,0.0,0.032566,0.023125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012578,0.032063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63f-79y-w8v_180_24528,0.210667,0.377581,0.127471,0.281807,0.0,0.0,0.0,0.002476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63f-79y-w8v_270_24528,0.255286,0.370637,0.223513,0.14301,0.0,0.0,0.0,0.0,0.0,0.000271,0.0,0.0,0.0,0.006724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63f-79y-w8v_90_24528,0.357383,0.164495,0.307002,0.164875,0.0,0.000476,0.0,0.005042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63f-kq3-649_0_27705,0.145552,0.317588,0.000483,0.0,0.000757,0.494966,0.0,0.0,0.008774,0.0,0.004026,0.0,0.000327,0.0,0.0,0.0,0.004863,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63f-kq3-649_180_27705,0.105461,0.405864,0.032017,0.0,0.000464,0.387507,0.0,0.0,0.0,0.038276,0.029253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63f-kq3-649_270_27705,0.0,0.392117,0.0,0.0,0.0,0.469836,0.0,0.0,0.0,0.124238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63f-kq3-649_90_27705,0.272405,0.230193,0.07623,0.0,0.008638,0.34958,0.0,0.0,0.0,0.0,0.062449,4.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63f-wtv-m6k_0_24013,0.340801,0.08324,0.426799,0.007175,0.0,0.0,2.2e-05,0.0,0.087332,0.000369,0.022153,0.000706,0.0,0.002266,0.020627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63f-wtv-m6k_180_24013,0.253347,0.211594,0.245103,0.045139,0.0,0.0,0.0,0.052207,0.0522,0.000122,0.036443,0.002812,0.0,0.001409,0.096992,0.0,0.0,0.0,0.0,0.0,0.002078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63f-wtv-m6k_270_24013,0.396062,0.06002,0.409426,0.003818,0.0,0.0,0.006938,0.000344,0.01646,0.0,0.041436,0.008904,0.0,0.003489,0.030142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63f-wtv-m6k_90_24013,0.311768,0.13196,0.167959,0.049407,0.0,0.0,0.027297,0.053347,0.0877,0.028411,0.003752,0.002815,0.0,0.0,0.130247,0.0,0.0,0.0,0.000107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63f-xm4-fpv_0_24055,0.218506,0.219011,0.302808,0.180137,1.7e-05,0.015979,0.0,0.001006,0.0,0.02168,0.002839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63f-xm4-fpv_180_24055,0.095593,0.43895,0.003452,0.386594,0.0,0.0,0.0,0.003845,0.023506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63f-xm4-fpv_270_24055,0.251838,0.244768,0.285037,0.18677,0.0,0.0,0.0,0.008269,2e-05,0.017695,2.2e-05,0.0,0.0,0.002419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
